Provincias,Residencia,Periodo,total_overnight_stays,total_travelers,avg_stay
Balears,Andalucía,2022-01-01,5.49,5.15,1.066019417475728
Balears,Andalucía,2022-02-01,12.32,9.89,1.2457027300303336
Balears,Andalucía,2022-03-01,12.11,9.65,1.254922279792746
Balears,Andalucía,2022-04-01,7.63,6.17,1.2366288492706645
Balears,Andalucía,2022-05-01,7.91,7.06,1.1203966005665724
Balears,Andalucía,2022-06-01,12.11,8.67,1.3967704728950403
Balears,Andalucía,2022-07-01,13.09,11.56,1.1323529411764706
Balears,Andalucía,2022-08-01,10.33,10.2,1.0127450980392159
Balears,Andalucía,2022-09-01,10.29,9.26,1.111231101511879
Balears,Andalucía,2022-10-01,8.45,6.97,1.2123385939741749
Balears,Andalucía,2022-11-01,7.12,6.36,1.119496855345912
Balears,Andalucía,2022-12-01,5.8,5.48,1.0583941605839415
Balears,Andalucía,2023-01-01,4.9,4.73,1.0359408033826638
Balears,Andalucía,2023-02-01,9.54,7.24,1.3176795580110496
Balears,Andalucía,2023-03-01,6.03,5.39,1.1187384044526902
Balears,Andalucía,2023-04-01,12.66,10.93,1.1582799634034766
Balears,Andalucía,2023-05-01,6.04,6.39,0.9452269170579031
Balears,Andalucía,2023-06-01,9.87,10.19,0.9685966633954858
Balears,Andalucía,2023-07-01,8.99,9.82,0.9154786150712831
Balears,Andalucía,2023-08-01,8.26,8.5,0.9717647058823529
Balears,Andalucía,2023-09-01,7.89,8.51,0.927144535840188
Balears,Andalucía,2023-10-01,5.4,6.34,0.8517350157728707
Balears,Andalucía,2023-11-01,5.98,5.7,1.049122807017544
Balears,Andalucía,2023-12-01,4.7,4.23,1.111111111111111
Balears,Andalucía,2024-01-01,6.61,6.33,1.0442338072669826
Balears,Andalucía,2024-02-01,11.39,8.38,1.3591885441527445
Balears,Andalucía,2024-03-01,29.0,16.23,1.786814540973506
Balears,Andalucía,2024-04-01,7.93,8.01,0.9900124843945068
Balears,Andalucía,2024-05-01,7.06,6.78,1.0412979351032448
Balears,Andalucía,2024-06-01,7.74,8.84,0.8755656108597285
Balears,Andalucía,2024-07-01,8.24,7.84,1.0510204081632653
Balears,Andalucía,2024-08-01,8.47,9.03,0.9379844961240311
Balears,Andalucía,2024-09-01,8.2,8.26,0.9927360774818401
Balears,Andalucía,2024-10-01,4.66,5.47,0.8519195612431445
Balears,Andalucía,2024-11-01,4.39,4.54,0.9669603524229075
Balears,Andalucía,2024-12-01,4.37,4.46,0.9798206278026906
Balears,Andalucía,2025-01-01,6.58,8.15,0.807361963190184
Balears,Andalucía,2025-02-01,7.31,5.58,1.3100358422939067
Balears,Andalucía,2025-03-01,6.36,6.17,1.0307941653160455
Balears,Aragón,2022-01-01,0.62,0.74,0.8378378378378378
Balears,Aragón,2022-02-01,0.61,1.16,0.5258620689655172
Balears,Aragón,2022-03-01,2.34,1.18,1.9830508474576272
Balears,Aragón,2022-04-01,0.4,0.46,0.8695652173913043
Balears,Aragón,2022-05-01,1.64,1.57,1.0445859872611465
Balears,Aragón,2022-06-01,1.86,1.59,1.169811320754717
Balears,Aragón,2022-07-01,1.74,1.71,1.0175438596491229
Balears,Aragón,2022-08-01,1.14,1.01,1.1287128712871286
Balears,Aragón,2022-09-01,1.46,1.28,1.140625
Balears,Aragón,2022-10-01,1.19,1.22,0.9754098360655737
Balears,Aragón,2022-11-01,1.0,1.27,0.7874015748031495
Balears,Aragón,2022-12-01,0.51,0.48,1.0625
Balears,Aragón,2023-01-01,0.46,0.41,1.1219512195121952
Balears,Aragón,2023-02-01,0.6,0.71,0.8450704225352113
Balears,Aragón,2023-03-01,0.65,0.64,1.015625
Balears,Aragón,2023-04-01,1.89,0.89,2.1235955056179776
Balears,Aragón,2023-05-01,2.52,1.63,1.5460122699386505
Balears,Aragón,2023-06-01,1.99,1.67,1.1916167664670658
Balears,Aragón,2023-07-01,1.47,1.3,1.1307692307692307
Balears,Aragón,2023-08-01,1.44,1.35,1.0666666666666667
Balears,Aragón,2023-09-01,1.5,1.39,1.0791366906474822
Balears,Aragón,2023-10-01,0.91,1.0,0.91
Balears,Aragón,2023-11-01,0.72,0.58,1.2413793103448276
Balears,Aragón,2023-12-01,0.59,0.6,0.9833333333333333
Balears,Aragón,2024-01-01,0.76,0.7,1.0857142857142859
Balears,Aragón,2024-02-01,2.65,2.52,1.0515873015873016
Balears,Aragón,2024-03-01,1.13,0.82,1.3780487804878048
Balears,Aragón,2024-04-01,1.24,1.39,0.8920863309352518
Balears,Aragón,2024-05-01,1.13,1.21,0.933884297520661
Balears,Aragón,2024-06-01,1.03,1.01,1.0198019801980198
Balears,Aragón,2024-07-01,1.32,1.22,1.0819672131147542
Balears,Aragón,2024-08-01,1.93,1.77,1.0903954802259888
Balears,Aragón,2024-09-01,1.18,0.99,1.1919191919191918
Balears,Aragón,2024-10-01,1.47,1.33,1.1052631578947367
Balears,Aragón,2024-11-01,0.77,0.69,1.1159420289855073
Balears,Aragón,2024-12-01,0.68,0.55,1.2363636363636363
Balears,Aragón,2025-01-01,1.02,0.93,1.096774193548387
Balears,Aragón,2025-02-01,0.84,0.63,1.3333333333333333
Balears,Aragón,2025-03-01,0.91,1.05,0.8666666666666667
Balears,Asturias,2022-01-01,0.35,0.48,0.7291666666666666
Balears,Asturias,2022-02-01,1.67,0.39,4.282051282051282
Balears,Asturias,2022-03-01,1.91,0.9,2.1222222222222222
Balears,Asturias,2022-04-01,1.11,0.72,1.541666666666667
Balears,Asturias,2022-05-01,2.34,1.49,1.570469798657718
Balears,Asturias,2022-06-01,1.75,1.68,1.0416666666666667
Balears,Asturias,2022-07-01,2.59,2.16,1.199074074074074
Balears,Asturias,2022-08-01,1.78,1.39,1.2805755395683454
Balears,Asturias,2022-09-01,2.55,1.99,1.2814070351758793
Balears,Asturias,2022-10-01,1.0,0.85,1.1764705882352942
Balears,Asturias,2022-11-01,1.65,0.84,1.9642857142857142
Balears,Asturias,2022-12-01,0.47,0.44,1.0681818181818181
Balears,Asturias,2023-01-01,0.8,0.51,1.5686274509803921
Balears,Asturias,2023-02-01,3.19,1.72,1.8546511627906976
Balears,Asturias,2023-03-01,2.34,0.95,2.463157894736842
Balears,Asturias,2023-04-01,0.84,0.68,1.2352941176470587
Balears,Asturias,2023-05-01,1.48,1.09,1.3577981651376145
Balears,Asturias,2023-06-01,1.68,1.9,0.8842105263157894
Balears,Asturias,2023-07-01,2.25,1.85,1.2162162162162162
Balears,Asturias,2023-08-01,1.88,1.75,1.0742857142857143
Balears,Asturias,2023-09-01,2.1,1.91,1.099476439790576
Balears,Asturias,2023-10-01,0.78,0.66,1.1818181818181819
Balears,Asturias,2023-11-01,2.77,2.72,1.0183823529411764
Balears,Asturias,2023-12-01,0.79,0.6,1.3166666666666669
Balears,Asturias,2024-01-01,1.82,1.64,1.1097560975609757
Balears,Asturias,2024-02-01,4.77,1.91,2.4973821989528795
Balears,Asturias,2024-03-01,0.81,1.01,0.801980198019802
Balears,Asturias,2024-04-01,0.55,0.78,0.7051282051282052
Balears,Asturias,2024-05-01,1.03,0.96,1.0729166666666667
Balears,Asturias,2024-06-01,2.46,2.11,1.1658767772511849
Balears,Asturias,2024-07-01,2.24,1.63,1.374233128834356
Balears,Asturias,2024-08-01,1.51,1.46,1.034246575342466
Balears,Asturias,2024-09-01,1.65,1.46,1.13013698630137
Balears,Asturias,2024-10-01,1.03,1.12,0.9196428571428571
Balears,Asturias,2024-11-01,0.82,0.71,1.1549295774647887
Balears,Asturias,2024-12-01,0.63,0.36,1.75
Balears,Asturias,2025-01-01,0.58,0.77,0.7532467532467532
Balears,Asturias,2025-02-01,0.43,0.42,1.0238095238095237
Balears,Asturias,2025-03-01,2.47,1.01,2.4455445544554455
Balears,Balears,2022-01-01,40.56,42.56,0.9530075187969925
Balears,Balears,2022-02-01,35.42,44.87,0.7893915756630266
Balears,Balears,2022-03-01,19.87,30.59,0.6495586793069631
Balears,Balears,2022-04-01,39.62,43.12,0.9188311688311688
Balears,Balears,2022-05-01,25.28,29.93,0.8446374874707652
Balears,Balears,2022-06-01,19.49,24.32,0.8013980263157894
Balears,Balears,2022-07-01,19.38,22.11,0.8765264586160109
Balears,Balears,2022-08-01,24.28,26.43,0.9186530457813091
Balears,Balears,2022-09-01,27.46,28.34,0.9689484827099506
Balears,Balears,2022-10-01,42.53,47.07,0.9035479073719992
Balears,Balears,2022-11-01,35.49,36.89,0.9620493358633776
Balears,Balears,2022-12-01,41.75,47.4,0.8808016877637131
Balears,Balears,2023-01-01,46.88,46.47,1.0088228964923607
Balears,Balears,2023-02-01,22.99,34.1,0.6741935483870967
Balears,Balears,2023-03-01,23.37,35.53,0.6577540106951871
Balears,Balears,2023-04-01,29.37,36.53,0.8039967150287435
Balears,Balears,2023-05-01,39.22,39.07,1.0038392628615305
Balears,Balears,2023-06-01,21.74,24.06,0.9035743973399833
Balears,Balears,2023-07-01,32.83,28.73,1.1427079707622694
Balears,Balears,2023-08-01,21.56,21.82,0.9880843263061411
Balears,Balears,2023-09-01,30.68,28.71,1.0686172065482409
Balears,Balears,2023-10-01,42.96,42.28,1.0160832544938505
Balears,Balears,2023-11-01,36.55,40.17,0.9098829972616379
Balears,Balears,2023-12-01,46.87,48.79,0.9606476737036278
Balears,Balears,2024-01-01,37.2,38.59,0.9639803057786991
Balears,Balears,2024-02-01,22.43,36.96,0.6068722943722944
Balears,Balears,2024-03-01,34.88,41.72,0.8360498561840845
Balears,Balears,2024-04-01,35.27,39.93,0.8832957675932883
Balears,Balears,2024-05-01,31.77,34.09,0.9319448518627163
Balears,Balears,2024-06-01,32.74,29.34,1.1158827539195637
Balears,Balears,2024-07-01,31.65,33.09,0.9564823209428829
Balears,Balears,2024-08-01,29.7,29.26,1.0150375939849623
Balears,Balears,2024-09-01,36.47,33.91,1.075493954585668
Balears,Balears,2024-10-01,42.79,37.48,1.1416755602988262
Balears,Balears,2024-11-01,46.01,39.93,1.1522664663160531
Balears,Balears,2024-12-01,53.56,55.4,0.9667870036101084
Balears,Balears,2025-01-01,46.82,36.16,1.2948008849557524
Balears,Balears,2025-02-01,28.55,40.78,0.700098087297695
Balears,Balears,2025-03-01,19.58,34.32,0.5705128205128205
Balears,Canarias,2022-01-01,0.81,0.8,1.0125
Balears,Canarias,2022-02-01,1.45,0.76,1.907894736842105
Balears,Canarias,2022-03-01,1.18,1.12,1.0535714285714284
Balears,Canarias,2022-04-01,0.57,0.63,0.9047619047619047
Balears,Canarias,2022-05-01,0.77,0.85,0.9058823529411765
Balears,Canarias,2022-06-01,1.29,1.57,0.821656050955414
Balears,Canarias,2022-07-01,1.19,1.39,0.8561151079136691
Balears,Canarias,2022-08-01,0.87,1.07,0.8130841121495327
Balears,Canarias,2022-09-01,1.37,1.74,0.7873563218390806
Balears,Canarias,2022-10-01,1.12,1.06,1.0566037735849056
Balears,Canarias,2022-11-01,1.72,1.32,1.303030303030303
Balears,Canarias,2022-12-01,1.2,0.64,1.875
Balears,Canarias,2023-01-01,0.77,0.75,1.0266666666666666
Balears,Canarias,2023-02-01,0.48,0.58,0.8275862068965517
Balears,Canarias,2023-03-01,4.39,1.81,2.4254143646408837
Balears,Canarias,2023-04-01,0.86,0.91,0.945054945054945
Balears,Canarias,2023-05-01,1.13,1.72,0.6569767441860465
Balears,Canarias,2023-06-01,0.76,0.81,0.9382716049382716
Balears,Canarias,2023-07-01,1.16,1.14,1.0175438596491229
Balears,Canarias,2023-08-01,1.2,1.2,1.0
Balears,Canarias,2023-09-01,1.15,1.31,0.8778625954198472
Balears,Canarias,2023-10-01,0.84,0.93,0.9032258064516128
Balears,Canarias,2023-11-01,0.95,0.69,1.3768115942028987
Balears,Canarias,2023-12-01,1.09,0.89,1.2247191011235956
Balears,Canarias,2024-01-01,2.51,1.8,1.3944444444444444
Balears,Canarias,2024-02-01,3.85,0.61,6.311475409836066
Balears,Canarias,2024-03-01,0.97,1.13,0.8584070796460177
Balears,Canarias,2024-04-01,1.18,0.99,1.1919191919191918
Balears,Canarias,2024-05-01,1.01,1.1,0.9181818181818181
Balears,Canarias,2024-06-01,1.09,1.0,1.09
Balears,Canarias,2024-07-01,1.35,1.58,0.8544303797468354
Balears,Canarias,2024-08-01,0.92,1.27,0.7244094488188977
Balears,Canarias,2024-09-01,1.0,1.24,0.8064516129032259
Balears,Canarias,2024-10-01,0.81,0.99,0.8181818181818182
Balears,Canarias,2024-11-01,1.31,1.66,0.7891566265060241
Balears,Canarias,2024-12-01,0.47,0.5,0.94
Balears,Canarias,2025-01-01,0.78,0.76,1.0263157894736843
Balears,Canarias,2025-02-01,1.25,1.32,0.9469696969696969
Balears,Canarias,2025-03-01,10.01,6.84,1.463450292397661
Balears,Cantabria,2022-01-01,0.58,0.33,1.7575757575757573
Balears,Cantabria,2022-02-01,0.43,0.48,0.8958333333333334
Balears,Cantabria,2022-03-01,0.51,0.65,0.7846153846153846
Balears,Cantabria,2022-04-01,1.07,1.48,0.722972972972973
Balears,Cantabria,2022-05-01,1.16,1.16,1.0
Balears,Cantabria,2022-06-01,1.26,1.6,0.7875
Balears,Cantabria,2022-07-01,1.18,1.08,1.0925925925925926
Balears,Cantabria,2022-08-01,1.19,1.26,0.9444444444444444
Balears,Cantabria,2022-09-01,1.45,1.51,0.9602649006622517
Balears,Cantabria,2022-10-01,0.81,0.84,0.9642857142857144
Balears,Cantabria,2022-11-01,0.53,0.47,1.1276595744680853
Balears,Cantabria,2022-12-01,0.46,0.51,0.9019607843137255
Balears,Cantabria,2023-01-01,0.35,0.29,1.206896551724138
Balears,Cantabria,2023-02-01,0.21,0.33,0.6363636363636364
Balears,Cantabria,2023-03-01,2.33,0.55,4.236363636363636
Balears,Cantabria,2023-04-01,0.71,0.65,1.0923076923076922
Balears,Cantabria,2023-05-01,2.11,1.62,1.302469135802469
Balears,Cantabria,2023-06-01,1.17,1.28,0.9140624999999999
Balears,Cantabria,2023-07-01,0.86,0.81,1.0617283950617282
Balears,Cantabria,2023-08-01,1.0,0.96,1.0416666666666667
Balears,Cantabria,2023-09-01,1.2,1.15,1.0434782608695652
Balears,Cantabria,2023-10-01,0.62,0.61,1.0163934426229508
Balears,Cantabria,2023-11-01,0.54,0.43,1.255813953488372
Balears,Cantabria,2023-12-01,0.44,0.25,1.76
Balears,Cantabria,2024-01-01,0.45,0.51,0.8823529411764706
Balears,Cantabria,2024-02-01,0.86,0.43,2.0
Balears,Cantabria,2024-03-01,0.44,0.27,1.6296296296296295
Balears,Cantabria,2024-04-01,0.43,0.29,1.4827586206896552
Balears,Cantabria,2024-05-01,0.86,0.67,1.2835820895522387
Balears,Cantabria,2024-06-01,0.62,0.58,1.0689655172413794
Balears,Cantabria,2024-07-01,0.9,0.92,0.9782608695652174
Balears,Cantabria,2024-08-01,1.33,1.27,1.0472440944881891
Balears,Cantabria,2024-09-01,1.29,0.93,1.3870967741935483
Balears,Cantabria,2024-10-01,0.79,0.78,1.0128205128205128
Balears,Cantabria,2024-11-01,0.36,0.3,1.2
Balears,Cantabria,2024-12-01,0.19,0.16,1.1875
Balears,Cantabria,2025-01-01,0.32,0.33,0.9696969696969697
Balears,Cantabria,2025-02-01,0.54,0.95,0.568421052631579
Balears,Cantabria,2025-03-01,1.65,0.87,1.896551724137931
Balears,Castilla y León,2022-01-01,1.45,1.09,1.330275229357798
Balears,Castilla y León,2022-02-01,1.05,1.2,0.8750000000000001
Balears,Castilla y León,2022-03-01,1.37,1.51,0.9072847682119206
Balears,Castilla y León,2022-04-01,1.87,2.41,0.7759336099585062
Balears,Castilla y León,2022-05-01,3.22,2.46,1.3089430894308944
Balears,Castilla y León,2022-06-01,2.36,2.14,1.102803738317757
Balears,Castilla y León,2022-07-01,2.85,2.54,1.1220472440944882
Balears,Castilla y León,2022-08-01,1.59,1.63,0.9754601226993866
Balears,Castilla y León,2022-09-01,2.54,2.1,1.2095238095238094
Balears,Castilla y León,2022-10-01,1.77,1.37,1.291970802919708
Balears,Castilla y León,2022-11-01,1.28,1.08,1.1851851851851851
Balears,Castilla y León,2022-12-01,2.55,2.81,0.9074733096085409
Balears,Castilla y León,2023-01-01,1.42,1.11,1.279279279279279
Balears,Castilla y León,2023-02-01,4.12,3.33,1.2372372372372373
Balears,Castilla y León,2023-03-01,6.16,4.02,1.5323383084577116
Balears,Castilla y León,2023-04-01,4.91,2.33,2.107296137339056
Balears,Castilla y León,2023-05-01,2.84,2.24,1.2678571428571426
Balears,Castilla y León,2023-06-01,3.42,2.66,1.2857142857142856
Balears,Castilla y León,2023-07-01,2.27,1.77,1.2824858757062148
Balears,Castilla y León,2023-08-01,2.01,2.01,1.0
Balears,Castilla y León,2023-09-01,2.51,2.32,1.081896551724138
Balears,Castilla y León,2023-10-01,1.97,2.0,0.985
Balears,Castilla y León,2023-11-01,1.23,0.9,1.3666666666666667
Balears,Castilla y León,2023-12-01,0.69,0.53,1.3018867924528301
Balears,Castilla y León,2024-01-01,0.79,0.79,1.0
Balears,Castilla y León,2024-02-01,6.88,4.86,1.4156378600823045
Balears,Castilla y León,2024-03-01,0.9,0.81,1.1111111111111112
Balears,Castilla y León,2024-04-01,1.36,1.33,1.0225563909774436
Balears,Castilla y León,2024-05-01,4.37,2.62,1.66793893129771
Balears,Castilla y León,2024-06-01,2.89,2.13,1.3568075117370892
Balears,Castilla y León,2024-07-01,2.61,2.2,1.1863636363636363
Balears,Castilla y León,2024-08-01,1.87,1.67,1.1197604790419162
Balears,Castilla y León,2024-09-01,2.31,1.91,1.2094240837696335
Balears,Castilla y León,2024-10-01,1.28,1.4,0.9142857142857144
Balears,Castilla y León,2024-11-01,1.85,2.21,0.8371040723981901
Balears,Castilla y León,2024-12-01,1.02,0.77,1.3246753246753247
Balears,Castilla y León,2025-01-01,1.33,1.2,1.1083333333333334
Balears,Castilla y León,2025-02-01,2.29,2.9,0.7896551724137931
Balears,Castilla y León,2025-03-01,1.79,1.44,1.2430555555555556
Balears,Castilla - La Mancha,2022-01-01,1.61,1.22,1.319672131147541
Balears,Castilla - La Mancha,2022-02-01,0.72,0.73,0.9863013698630136
Balears,Castilla - La Mancha,2022-03-01,0.75,0.69,1.0869565217391306
Balears,Castilla - La Mancha,2022-04-01,0.69,0.6,1.15
Balears,Castilla - La Mancha,2022-05-01,2.26,1.98,1.1414141414141412
Balears,Castilla - La Mancha,2022-06-01,1.15,1.1,1.0454545454545452
Balears,Castilla - La Mancha,2022-07-01,1.81,1.69,1.0710059171597635
Balears,Castilla - La Mancha,2022-08-01,1.27,1.5,0.8466666666666667
Balears,Castilla - La Mancha,2022-09-01,1.29,1.21,1.0661157024793388
Balears,Castilla - La Mancha,2022-10-01,1.22,1.04,1.173076923076923
Balears,Castilla - La Mancha,2022-11-01,1.13,0.98,1.1530612244897958
Balears,Castilla - La Mancha,2022-12-01,0.71,0.78,0.9102564102564101
Balears,Castilla - La Mancha,2023-01-01,0.8,0.78,1.0256410256410258
Balears,Castilla - La Mancha,2023-02-01,0.56,0.73,0.767123287671233
Balears,Castilla - La Mancha,2023-03-01,1.65,1.56,1.0576923076923077
Balears,Castilla - La Mancha,2023-04-01,1.02,1.03,0.9902912621359223
Balears,Castilla - La Mancha,2023-05-01,2.36,1.28,1.8437499999999998
Balears,Castilla - La Mancha,2023-06-01,1.86,1.69,1.1005917159763314
Balears,Castilla - La Mancha,2023-07-01,1.47,1.52,0.9671052631578947
Balears,Castilla - La Mancha,2023-08-01,1.23,1.18,1.0423728813559323
Balears,Castilla - La Mancha,2023-09-01,1.37,1.44,0.951388888888889
Balears,Castilla - La Mancha,2023-10-01,1.63,1.87,0.8716577540106951
Balears,Castilla - La Mancha,2023-11-01,1.21,0.91,1.3296703296703296
Balears,Castilla - La Mancha,2023-12-01,1.76,1.62,1.0864197530864197
Balears,Castilla - La Mancha,2024-01-01,0.93,1.03,0.9029126213592233
Balears,Castilla - La Mancha,2024-02-01,2.61,0.97,2.690721649484536
Balears,Castilla - La Mancha,2024-03-01,0.93,1.13,0.8230088495575223
Balears,Castilla - La Mancha,2024-04-01,1.85,1.13,1.6371681415929207
Balears,Castilla - La Mancha,2024-05-01,1.54,1.69,0.911242603550296
Balears,Castilla - La Mancha,2024-06-01,1.29,1.34,0.9626865671641791
Balears,Castilla - La Mancha,2024-07-01,1.56,1.28,1.21875
Balears,Castilla - La Mancha,2024-08-01,1.08,1.1,0.9818181818181818
Balears,Castilla - La Mancha,2024-09-01,1.8,1.45,1.2413793103448276
Balears,Castilla - La Mancha,2024-10-01,1.31,1.4,0.9357142857142858
Balears,Castilla - La Mancha,2024-11-01,1.55,1.75,0.8857142857142858
Balears,Castilla - La Mancha,2024-12-01,0.66,0.57,1.1578947368421053
Balears,Castilla - La Mancha,2025-01-01,1.25,1.55,0.8064516129032258
Balears,Castilla - La Mancha,2025-02-01,0.97,1.03,0.9417475728155339
Balears,Castilla - La Mancha,2025-03-01,1.99,1.41,1.4113475177304966
Balears,Cataluña,2022-01-01,14.59,15.35,0.9504885993485342
Balears,Cataluña,2022-02-01,15.25,13.2,1.1553030303030303
Balears,Cataluña,2022-03-01,14.55,14.51,1.0027567195037905
Balears,Cataluña,2022-04-01,12.78,12.81,0.9976580796252926
Balears,Cataluña,2022-05-01,18.0,16.59,1.0849909584086799
Balears,Cataluña,2022-06-01,14.61,15.28,0.956151832460733
Balears,Cataluña,2022-07-01,15.86,16.05,0.9881619937694703
Balears,Cataluña,2022-08-01,17.79,16.97,1.0483205657041839
Balears,Cataluña,2022-09-01,15.18,15.69,0.9674952198852773
Balears,Cataluña,2022-10-01,12.73,12.15,1.0477366255144034
Balears,Cataluña,2022-11-01,17.21,18.78,0.9164004259850905
Balears,Cataluña,2022-12-01,16.46,14.3,1.151048951048951
Balears,Cataluña,2023-01-01,12.4,13.14,0.943683409436834
Balears,Cataluña,2023-02-01,17.55,17.85,0.9831932773109243
Balears,Cataluña,2023-03-01,15.3,13.28,1.1521084337349399
Balears,Cataluña,2023-04-01,11.39,11.68,0.9751712328767124
Balears,Cataluña,2023-05-01,12.35,13.76,0.8975290697674418
Balears,Cataluña,2023-06-01,11.75,13.08,0.8983180428134556
Balears,Cataluña,2023-07-01,13.81,15.98,0.8642052565707135
Balears,Cataluña,2023-08-01,21.2,21.66,0.9787626962142197
Balears,Cataluña,2023-09-01,15.46,17.0,0.9094117647058824
Balears,Cataluña,2023-10-01,11.23,13.11,0.8565980167810832
Balears,Cataluña,2023-11-01,18.56,17.34,1.0703575547866204
Balears,Cataluña,2023-12-01,15.78,14.85,1.0626262626262626
Balears,Cataluña,2024-01-01,21.25,19.01,1.1178327196212519
Balears,Cataluña,2024-02-01,11.8,12.33,0.9570154095701542
Balears,Cataluña,2024-03-01,7.27,8.46,0.8593380614657209
Balears,Cataluña,2024-04-01,21.28,14.5,1.4675862068965517
Balears,Cataluña,2024-05-01,13.76,15.45,0.8906148867313917
Balears,Cataluña,2024-06-01,15.17,17.45,0.8693409742120344
Balears,Cataluña,2024-07-01,14.05,14.53,0.9669649002064694
Balears,Cataluña,2024-08-01,17.32,17.62,0.9829738933030646
Balears,Cataluña,2024-09-01,13.94,15.07,0.9250165892501658
Balears,Cataluña,2024-10-01,9.65,11.27,0.8562555456965395
Balears,Cataluña,2024-11-01,13.67,14.49,0.9434092477570738
Balears,Cataluña,2024-12-01,11.91,12.31,0.9675060926076361
Balears,Cataluña,2025-01-01,13.72,17.48,0.7848970251716247
Balears,Cataluña,2025-02-01,22.96,17.35,1.323342939481268
Balears,Cataluña,2025-03-01,21.16,16.34,1.2949816401468788
Balears,Comunitat Valenciana,2022-01-01,6.41,5.47,1.1718464351005484
Balears,Comunitat Valenciana,2022-02-01,4.23,4.08,1.036764705882353
Balears,Comunitat Valenciana,2022-03-01,8.14,6.95,1.171223021582734
Balears,Comunitat Valenciana,2022-04-01,4.89,5.02,0.9741035856573705
Balears,Comunitat Valenciana,2022-05-01,7.75,8.66,0.894919168591224
Balears,Comunitat Valenciana,2022-06-01,9.3,8.96,1.0379464285714286
Balears,Comunitat Valenciana,2022-07-01,6.75,7.47,0.9036144578313253
Balears,Comunitat Valenciana,2022-08-01,6.45,7.03,0.9174964438122333
Balears,Comunitat Valenciana,2022-09-01,5.4,6.14,0.8794788273615636
Balears,Comunitat Valenciana,2022-10-01,4.52,4.57,0.9890590809628007
Balears,Comunitat Valenciana,2022-11-01,7.96,7.76,1.0257731958762888
Balears,Comunitat Valenciana,2022-12-01,5.83,5.94,0.9814814814814814
Balears,Comunitat Valenciana,2023-01-01,5.75,6.09,0.9441707717569787
Balears,Comunitat Valenciana,2023-02-01,6.72,7.67,0.8761408083441982
Balears,Comunitat Valenciana,2023-03-01,5.91,6.02,0.9817275747508306
Balears,Comunitat Valenciana,2023-04-01,4.76,5.08,0.9370078740157479
Balears,Comunitat Valenciana,2023-05-01,4.05,4.9,0.8265306122448979
Balears,Comunitat Valenciana,2023-06-01,6.73,7.04,0.9559659090909092
Balears,Comunitat Valenciana,2023-07-01,6.12,7.43,0.8236877523553163
Balears,Comunitat Valenciana,2023-08-01,6.69,7.6,0.880263157894737
Balears,Comunitat Valenciana,2023-09-01,5.83,6.79,0.8586156111929308
Balears,Comunitat Valenciana,2023-10-01,5.13,6.0,0.855
Balears,Comunitat Valenciana,2023-11-01,6.92,6.73,1.0282317979197622
Balears,Comunitat Valenciana,2023-12-01,6.41,7.0,0.9157142857142857
Balears,Comunitat Valenciana,2024-01-01,6.3,6.76,0.9319526627218935
Balears,Comunitat Valenciana,2024-02-01,6.21,6.79,0.914580265095729
Balears,Comunitat Valenciana,2024-03-01,3.63,4.16,0.8725961538461537
Balears,Comunitat Valenciana,2024-04-01,3.85,5.25,0.7333333333333334
Balears,Comunitat Valenciana,2024-05-01,5.61,6.48,0.8657407407407407
Balears,Comunitat Valenciana,2024-06-01,7.77,8.41,0.9239001189060642
Balears,Comunitat Valenciana,2024-07-01,5.59,6.89,0.8113207547169812
Balears,Comunitat Valenciana,2024-08-01,6.6,7.5,0.88
Balears,Comunitat Valenciana,2024-09-01,5.29,6.41,0.8252730109204368
Balears,Comunitat Valenciana,2024-10-01,7.59,8.28,0.9166666666666667
Balears,Comunitat Valenciana,2024-11-01,6.23,7.46,0.8351206434316355
Balears,Comunitat Valenciana,2024-12-01,6.66,5.34,1.2471910112359552
Balears,Comunitat Valenciana,2025-01-01,6.19,8.36,0.7404306220095694
Balears,Comunitat Valenciana,2025-02-01,10.85,7.6,1.4276315789473684
Balears,Comunitat Valenciana,2025-03-01,5.29,6.42,0.82398753894081
Balears,Extremadura,2022-01-01,0.27,0.24,1.1250000000000002
Balears,Extremadura,2022-02-01,0.29,0.27,1.074074074074074
Balears,Extremadura,2022-03-01,2.07,2.11,0.981042654028436
Balears,Extremadura,2022-04-01,0.69,0.86,0.8023255813953488
Balears,Extremadura,2022-05-01,1.16,1.24,0.9354838709677419
Balears,Extremadura,2022-06-01,0.83,0.74,1.1216216216216215
Balears,Extremadura,2022-07-01,0.84,0.85,0.9882352941176471
Balears,Extremadura,2022-08-01,1.21,1.23,0.983739837398374
Balears,Extremadura,2022-09-01,1.03,0.98,1.0510204081632653
Balears,Extremadura,2022-10-01,0.83,0.65,1.2769230769230768
Balears,Extremadura,2022-11-01,0.38,0.27,1.4074074074074074
Balears,Extremadura,2022-12-01,0.81,0.63,1.2857142857142858
Balears,Extremadura,2023-01-01,0.45,0.43,1.0465116279069768
Balears,Extremadura,2023-02-01,3.11,0.24,12.958333333333334
Balears,Extremadura,2023-03-01,1.93,0.61,3.1639344262295084
Balears,Extremadura,2023-04-01,3.5,2.64,1.3257575757575757
Balears,Extremadura,2023-05-01,1.17,0.94,1.2446808510638299
Balears,Extremadura,2023-06-01,1.33,0.9,1.4777777777777779
